id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18087682,"Sunny, calm and  beautiful views!",124563026,Francesca,,Launceston,-41.44644,147.12915,Entire home/apt,170,2,83,2023-03-02,1.16,1,3,47,DA0060/2017
18093954,Sunny Central Hobart Apartment 1,59637298,Marius & Anita,,Hobart,-42.87639,147.32222,Entire home/apt,248,2,217,2023-02-23,3.02,5,233,28,PLN-16-00089
21530951,Home Away From Home @ Lulworth,156366234,Clive,,George Town,-41.00226,147.07018,Entire home/apt,124,7,10,2023-01-12,0.64,3,312,3,DA 2021/80
21531562,Spacious East Launceston Retreat,156496031,Jess,,Launceston,-41.4426,147.15546,Entire home/apt,139,2,344,2023-02-19,5.29,1,225,60,DA0037/2019
21533130,Bakers Beach homestead in Narawntapu National Park,58631830,Laura,,Latrobe,-41.14928,146.60038,Entire home/apt,249,1,31,2022-04-20,0.48,3,179,1,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21539045,Rockpool ~ where the dolphines and whales pass by,11083766,Lynne,,Break O'Day,-41.62311,148.31288,Entire home/apt,1457,2,14,2023-01-22,0.37,4,281,3,1392017
21540409,White Croft Cottage,13392664,Stephanie,,Northern Midlands,-42.03175,147.49398,Entire home/apt,177,1,162,2023-02-26,2.51,1,256,34,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21541441,"SUNRISE @  Binalong Bay, Bay of Fires",164588610,Jan,,Break O'Day,-41.25352,148.31302,Entire home/apt,200,2,112,2023-02-16,1.84,25,163,37,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21542529,"The Ultimate Beach House, Clifton Beach",29124786,Shaun And Emily,,Clarence,-42.99054,147.52201,Entire home/apt,600,3,68,2023-02-04,1.05,1,181,11,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21553864,The Bush Nook ( Top Location ),17656534,Stuart,,West Coast,-41.73237,145.62182,Entire home/apt,163,1,230,2023-03-04,3.56,2,293,72,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21566045,Blue Magnolia - A Hidden Gem,23591105,Eve,,Hobart,-42.88572,147.31903,Entire home/apt,371,2,164,2023-03-02,2.55,2,330,40,PLN 18-537
21580778,"Roseclare Cottage, family and dog friendly!",22106391,Rebecca,,Glenorchy,-42.84104,147.30121,Entire home/apt,170,3,107,2023-02-18,1.67,6,75,22,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21584164,WILD HEART LODGE - Bedroom 1 of 3 ground floor,156974956,Steve,,Central Coast,-41.24877,146.10842,Private room,120,3,8,2022-12-30,0.13,3,365,1,Exempt: This listing falls under the 'home sharing' exemption
21585178,Afloat Studio at Flotsam Dunalley,156983640,Gai,,Sorell,-42.89921,147.81198,Entire home/apt,229,2,163,2023-02-11,2.58,2,325,46,"Exempt: This listing is a hotel, motel, or caravan park"
21594993,“Annie’s Room” - Historic Warwick Cottage,73154225,Jenifa And Graham,,Hobart,-42.8797,147.31667,Entire home/apt,168,2,121,2023-03-04,1.92,1,296,35,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21597216,Primrose Sands Panorama 5,80822364,Kimi & Mark,,Sorell,-42.88617,147.65283,Entire home/apt,180,2,25,2022-10-26,0.39,2,291,1,Exempt: This listing falls under the 'home sharing' exemption
21598750,Primrose Sands Panorama 11,80822364,Kimi & Mark,,Sorell,-42.88419,147.65349,Entire home/apt,385,2,47,2023-01-22,0.75,2,291,7,Exempt: This listing falls under the 'home sharing' exemption
21599823,The Wombat Cottage  (Rare Find),17656534,Stuart,,West Coast,-41.73081,145.62424,Entire home/apt,147,1,309,2023-03-04,4.80,2,295,58,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21611017,Tower Hill Cottage,157202971,Kerrie,,Meander Valley,-41.52199,146.64945,Entire home/apt,141,1,127,2023-03-05,1.96,1,126,31,Exempt: This listing falls under the 'home sharing' exemption
21611039,"Heated, comfy, private, nature and near city #1",157203454,Paul,,Hobart,-42.91731,147.31825,Private room,75,1,5,2018-04-14,0.08,3,0,0,Exempt: This listing falls under the 'home sharing' exemption
21622444,Close to Hobart and within a peaceful setting,24351477,Daniela,,Hobart,-42.86516,147.28249,Private room,90,2,62,2023-02-26,0.97,1,81,20,Exempt: This listing falls under the 'home sharing' exemption
21634399,Ballo at Battery Point (off-street parking),63295293,Karin,,Hobart,-42.88883,147.33208,Entire home/apt,388,3,150,2023-03-04,2.37,1,314,42,PLN­17­748
21639184,Spacious luxury living in  Battery Point,25978029,Tanya,,Hobart,-42.89145,147.33699,Entire home/apt,1000,4,4,2018-09-10,0.06,2,173,0,Exempt: This listing falls under the 'home sharing' exemption
21648039,Luxury apartment in the heart of Hobart.,55068616,Fiona,,Hobart,-42.8875,147.32229,Entire home/apt,232,3,135,2023-02-05,2.19,1,116,34,PLN18399
21649693,Sunshine on Stoke,125778022,Jane,,Hobart,-42.86414,147.31328,Entire home/apt,132,2,83,2023-03-05,1.30,1,0,13,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21652639,Derwent River Cottage: Tranquil Waterfront Living,427107681,Samantha,,Clarence,-42.808193,147.293213,Entire home/apt,261,2,189,2023-03-05,2.93,9,317,38,D-2018/380
21657718,WILD HEART LODGE - Bedroom 3 of 3 upper floor,156974956,Steve,,Central Coast,-41.2493,146.10854,Private room,150,3,4,2022-12-26,0.10,3,365,1,Exempt: This listing falls under the 'home sharing' exemption
21658827,WILD HEART LODGE - Bedroom 2 of 3 ground floor,156974956,Steve,,Central Coast,-41.24915,146.10724,Private room,130,3,2,2021-03-28,0.04,3,342,0,Exempt: This listing falls under the 'home sharing' exemption
21667323,The Bungalow,157712759,Amanda,,Meander Valley,-41.53001,146.83122,Entire home/apt,229,3,8,2022-04-20,0.13,1,311,1,
21674128,"Applebay Seaview Suite waterfront,Airport",72824233,AppleBay Guest House,,Sorell,-42.80375,147.53367,Private room,140,1,5,2018-01-24,0.08,2,46,0,
21681370,"The Polly - 105 Macquarie, Unique Apartments",11371247,Joanne,,Hobart,-42.88302,147.32947,Entire home/apt,400,3,19,2023-02-02,0.31,2,157,3,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21683148,A quiet getaway  RM1,66324158,Di,,West Coast,-41.73298,145.62218,Private room,130,1,71,2023-02-21,1.12,2,69,14,"Exempt: This listing is a hotel, motel, or caravan park"
21687331,Derwent River Home - Absolute Waterfront Hobart,63187709,Peta-Jane,,Clarence,-42.8477,147.34282,Entire home/apt,900,2,56,2023-01-28,0.88,2,55,6,Exempt: This listing falls under the 'home sharing' exemption
21688870,TAKES YOUR BREATH AWAY,9511007,Simon,,Devonport,-41.18932,146.30781,Entire home/apt,135,1,254,2021-04-25,4.01,1,121,0,PA2019.0201.
21703400,Rock Lobster,297566337,Tina,,Huon Valley,-43.43853759765625,146.96142578125,Entire home/apt,277,2,43,2023-02-19,0.71,15,260,13,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21705562,Great Hobart pad: sundrenched spacious trendy spot,154033264,Carole,,Hobart,-42.87281,147.31543,Entire home/apt,400,4,7,2019-01-10,0.11,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
21717914,BINALONG BUNGALOWS - Unit 1 at Bay of Fires,158136303,Colin And Mairi,,Break O'Day,-41.25459,148.29948,Entire home/apt,155,2,49,2023-02-27,1.55,1,257,17,Exempt
21729757,Mayakitana,25626715,Verina,,Glamorgan/Spring Bay,-42.10508,148.24561,Entire home/apt,283,1,127,2023-02-28,1.96,80,222,24,DA 2017 / 00235
21730489,"The Rack @Rail Cottage, views of Mt Owen.",117080263,Irene,,West Coast,-42.08168,145.55746,Entire home/apt,130,1,362,2023-03-07,5.65,2,326,66,PB\2001
21731852,Tassie Tuscany,158259230,Angela And,,Southern Midlands,-42.65999,147.23597,Entire home/apt,265,2,50,2023-02-25,0.78,1,364,13,Exempt: This listing falls under the 'home sharing' exemption
21741031,House with Magnificent Panoramic Harbor Views,24849188,Susannah,,Clarence,-42.87233,147.39047,Entire home/apt,220,3,39,2023-02-17,0.61,1,66,11,Exempt: This listing falls under the 'home sharing' exemption
21742701,"Home with a view, stroll to restaurants & cafes",55595794,Anthony & Sophia,,Hobart,-42.86919,147.30957,Entire home/apt,110,90,20,2019-01-08,0.31,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
21757625,Barnett by the Bay,158514454,Stephen,,Dorset,-41.00454,147.39412,Entire home/apt,154,2,212,2023-03-02,3.32,1,116,39,134666843789
21758003,Strahan Stables  #1 Rough-Luxe Accommodation,44042561,Jeanet And Andrew,,West Coast,-42.1545,145.33598,Entire home/apt,200,1,600,2023-03-07,9.36,2,317,117,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21761891,Smart home,14583185,Rainbow,,Launceston,-41.45443,147.17337,Private room,138,1,9,2023-02-25,0.23,1,110,5,15
21770482,"Sandy Toes, Greens Beach, Tasmania",18129772,Tess,,West Tamar,-41.07799,146.73368,Entire home/apt,210,2,60,2023-02-26,1.11,1,314,27,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21788057,Classic Cottage with Hobart at your Doorstep,83020215,Martin,,Hobart,-42.88675,147.31659,Entire home/apt,259,2,222,2023-03-05,3.56,1,231,52,PLN-19-659
21789872,338 on Murray - walk to restaurant strip,25511005,Natalie:,,Hobart,-42.87689,147.31603,Entire home/apt,149,2,231,2023-02-15,3.58,39,239,34,PLN-19-726
21790009,Arthur  - Historic Georgian townhouse,158789506,Brad,,Launceston,-41.43958,147.14497,Entire home/apt,189,1,445,2023-02-24,6.89,1,298,97,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21807820,"Beach Retreat, 10 mins from Hobart CBD",158944910,Janine,,Clarence,-42.87768,147.37608,Entire home/apt,215,2,75,2020-02-10,1.18,1,0,0,D-2018/385
21815469,EcoCabin: Southernmost in Australia,23004615,Paul,,Huon Valley,-43.44058,146.89894,Entire home/apt,146,1,64,2023-02-17,1.02,2,326,17,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21827559,North Haven,159124310,Karen,,Hobart,-42.86642,147.31572,Entire home/apt,195,3,60,2023-01-24,0.95,1,0,12,Exempt: This listing falls under the 'home sharing' exemption
21833601,Bruny Sea House,34030421,Liz,,Kingborough,-43.32628,147.24158,Entire home/apt,279,2,257,2023-02-26,4.06,1,261,55,DA2019/675
21840230,Tidal Whispers,159260007,Lesley & Georgia,,Waratah/Wynyard,-40.92987,145.61725,Entire home/apt,300,2,64,2023-03-05,1.02,1,315,17,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21866698,On The Dunes White Beach (Beach front),159505322,Lyndon,,Tasman,-43.11463,147.7375,Entire home/apt,142,1,227,2023-02-21,3.59,1,157,37,0097
21886414,The Grove Burnie Boutique Accommodation,4532702,Wendy,,Burnie,-41.04894,145.90183,Entire home/apt,250,2,59,2023-02-25,0.92,2,277,19,DA2017/90
21889257,Cloud Garden on Bruny  - a relaxed beachside haven,109373306,Ann,,Kingborough,-43.0727,147.35047,Entire home/apt,218,2,171,2023-02-28,2.74,1,197,30,Exempt: This listing falls under the 'home sharing' exemption
21898792,Somewhere Else Accommodation,159775585,Karen,,Kentish,-41.39747,146.26655,Entire home/apt,125,1,540,2023-03-03,8.47,1,110,105,DA  2016  / 03
21900353,Rossy's Retreat,46689779,Robyn,,Sorell,-42.80153,147.53302,Entire home/apt,221,2,48,2020-03-11,0.76,1,67,0,PID 5904180 CT 63343/13
21900766,"The Latch,  Battery Point",5901328,Susie,,Hobart,-42.8887,147.33484,Entire home/apt,250,2,126,2023-03-05,1.99,2,295,38,PLN-17-589
21914193,"Fantastic Views at Finnview House, Hobart",159402857,Dominic And Ragnhild,,Clarence,-42.84542,147.36894,Entire home/apt,189,1,96,2023-02-19,1.51,1,72,26,Exempt: This listing falls under the 'home sharing' exemption
21916133,Tamar Sanctuary - fresh air and tranquility,158345727,Stephen,,West Tamar,-41.28293,146.97225,Private room,125,1,7,2018-02-17,0.11,1,0,0,CT153749/2
21919039,"Private retreat walk shops/eateries, 31 min Hobart",112797534,Victor,,Sorell,-42.8592,147.61871,Entire home/apt,132,2,45,2023-02-26,0.70,3,334,12,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
21927900,1860s Cottage with Views,160009871,Pip,,Meander Valley,-41.51845,146.65281,Entire home/apt,190,2,95,2023-02-26,1.50,1,46,5,Exempt: This listing falls under the 'home sharing' exemption
21937299,Lewisham seaside family home,53672926,Jonathan,,Sorell,-42.83463,147.61423,Entire home/apt,75,2,4,2018-01-04,0.06,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
21938453,The Burrow - Waratah (for Cradle Mountain/Tarkine),160115727,Joanne,,Waratah/Wynyard,-41.44654,145.53147,Entire home/apt,100,2,149,2022-02-26,2.42,2,0,0,PID1967002
21938630,Whisky Creek Cottage,1877256,Sarah,,Meander Valley,-41.64917,146.71483,Entire home/apt,112,2,205,2023-02-22,3.24,1,131,48,PA\20\0107
21940504,2 GUESTS - Twin Room 4 @ Gravity Lodge St Helens,160135076,Joanne,,Break O'Day,-41.32109,148.25052,Entire home/apt,85,1,239,2023-02-22,3.73,6,356,50,"Exempt: This listing is a hotel, motel, or caravan park"
21940980,No 2 SLEEPS 2: Gravity Lodge St Helens - MTB Ready,160135076,Joanne,,Break O'Day,-41.31924,148.24887,Private room,81,1,278,2023-02-23,4.33,6,345,59,"Exempt: This listing is a hotel, motel, or caravan park"
21941105,ENSUITE UNIT 6: Gravity Lodge MTB - Sleeps 2,160135076,Joanne,,Break O'Day,-41.32005,148.2478,Entire home/apt,125,1,196,2023-02-22,3.10,6,348,57,"Exempt: This listing is a hotel, motel, or caravan park"
21949201,Scenic Sandy Bay Home with Stylish Interior,436692322,Jo And Matt,,Hobart,-42.92099,147.3471,Entire home/apt,293,3,194,2023-02-26,3.04,56,192,51,PLN17339
21949439,Charming inner city home in quiet location,436692322,Jo And Matt,,Hobart,-42.896,147.32858,Entire home/apt,253,3,199,2023-02-28,3.18,56,178,41,PLN161087
21950723,Maydena Chillhouse-Double Room with Breakfast,684890,Matt And Cheryl,,Derwent Valley,-42.75021,146.64311,Private room,90,1,72,2021-03-06,1.13,4,67,0,Exempt: This listing falls under the 'home sharing' exemption
21956216,ROCKLYN HOUSE,120796119,Michelle,,Glenorchy,-42.8488,147.29444,Entire home/apt,209,1,423,2023-02-10,6.59,1,288,82,PLN-19-290
21967678,Prime Location - Totally Refurbished,130839986,James,,Dorset,-40.99393,147.38638,Entire home/apt,201,1,31,2022-11-18,0.74,21,288,7,2019/130
21967701,Riders Hut - Derby,130839986,James,,Dorset,-41.14486,147.79749,Entire home/apt,186,1,33,2022-12-29,0.62,21,0,7,2016/87
21967712,Spectacular Holiday Living,130839986,James,,Dorset,-41.0061,147.38806,Entire home/apt,339,1,65,2023-02-11,1.07,21,246,14,2019/102
21967722,The Love Shack - Bridport,130839986,James,,Dorset,-41.00138,147.39081,Entire home/apt,262,1,33,2022-06-13,0.63,21,0,3,
21967780,Stylish Holiday Unit,130839986,James,,Dorset,-41.00481,147.39002,Entire home/apt,226,1,25,2023-02-18,0.63,21,351,7,
21967788,Westwood Villas - Bridport,130839986,James,,Dorset,-41.00053,147.39059,Entire home/apt,224,1,23,2023-01-18,0.42,21,338,7,
21968860,"Cozy, spacious, nature, heated and close to city!",157203454,Paul,,Hobart,-42.91741,147.3179,Private room,75,1,3,2018-01-05,0.05,3,0,0,Exempt: This listing falls under the 'home sharing' exemption
21971476,MAGNOLIA HOUSE near cataract gorge,32750024,Michelle,,Launceston,-41.44427,147.1309,Entire home/apt,197,2,243,2023-02-23,3.83,1,169,40,DA0650/2019
21983775,LITTLE BIT OF YESTERYEAR Large Studio(10mx7m)*WIFI,119399649,Sandra,,Launceston,-41.48007,147.17321,Entire home/apt,84,2,216,2023-02-25,3.42,1,292,63,Exempt: This listing falls under the 'home sharing' exemption
21985857,Riverbank Villa,160536219,Myp,,Devonport,-41.17212,146.36341,Entire home/apt,261,2,141,2023-02-14,2.23,1,272,22,PA2019.0052
22001845,Allison's Hideaway,160661572,Deb,,Hobart,-42.88268,147.31343,Entire home/apt,78,3,45,2022-01-01,0.71,1,4,0,Exempt: This listing falls under the 'home sharing' exemption
22002545,"The Sandy Sister, surf shack",32251001,Jen,,Sorell,-42.86472,147.6151,Entire home/apt,246,2,174,2023-02-19,2.75,2,269,19,DA 2017 / 276 - 1
22014429,"Tramway Lodge,  tranquil country retreat",22720842,Brett,,Kingborough,-43.04462,147.23299,Entire home/apt,181,3,39,2023-02-27,0.62,1,171,19,Exempt: This listing falls under the 'home sharing' exemption
22036634,"Green Ponds Guest House ""Garden"" Double Room",38521873,Sonia,,King Island,-39.93156,143.85213,Private room,165,1,12,2023-02-05,0.23,7,353,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
22039825,Wharf Road Studios - The Cabin,92765139,Anne,,Circular Head,-40.76312,145.2967,Entire home/apt,120,2,68,2023-01-22,1.10,1,0,5,2016/00119
22050891,King Island Green Ponds Cottage B&B,38521873,Sonia,,King Island,-39.93156,143.85213,Entire home/apt,220,1,45,2023-02-19,0.76,7,345,18,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
22052219,"Green Ponds Guest House ""Settlers"" Single Room",38521873,Sonia,,King Island,-39.93156,143.85213,Private room,165,1,3,2022-10-26,0.06,7,359,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
22065532,Architect designed Coastal retreat-water views,161177627,Andrew And Lisa,,Kingborough,-42.99479,147.32853,Entire home/apt,287,2,166,2023-02-21,2.62,2,149,41,DA 2017-475
22067300,"ADELL Apartment Grd fl, S/Bay. Derwent River, 20m❣️",161188442,Paulette,,Hobart,-42.90813,147.34333,Entire home/apt,395,4,81,2023-02-13,1.28,2,158,13,PLN-19-838
22068138,Garden Cottage,159903506,Bruce,,Hobart,-42.90369,147.33312,Private room,110,2,130,2023-03-04,2.05,1,176,43,Exempt: This listing falls under the 'home sharing' exemption
22083716,Spacious group accommodation at Dialled in Derby,75284906,Rob,,Dorset,-41.14093,147.79415,Entire home/apt,317,2,179,2023-02-22,2.87,1,324,35,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
22108219,The Derby Gravity Shack - Great For MTB Riders,50935606,Cristina,,Dorset,-41.14892,147.80173,Entire home/apt,232,2,188,2023-02-24,2.99,1,235,31,Exempt: This listing falls under the 'home sharing' exemption
22110073,Iconic Tasmanian Pure Relaxation Sojourn,99838417,Irbyscountryview,,Circular Head,-40.92247,145.1857,Entire home/apt,160,2,51,2023-02-25,0.85,1,257,9,DA2019/094
22112072,The Derby Lodge 'Lodge Stay',160941433,The Derby Lodge,,Dorset,-41.15171,147.80196,Entire home/apt,605,2,30,2023-02-21,0.77,4,314,8,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
22112259,"Sandy Bay King St, walk to Salamanca and Marina",56576277,Lois,,Hobart,-42.89667,147.32152,Entire home/apt,229,1,36,2021-02-27,0.57,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
